case_index,case_id,base_seed,experiment,function_type,function_name,config_index,function_formula,shape_params,snr,snr_label,sigma_epsilon,noise_structure,x_distribution,n,R,direction,monotonicity,linearity,linearity_error,convexity,saturation,late_slope_early_slope_ratio,tp_count,tp_types,tp_pattern,tp_trend,s_curve,threshold,strength,high_spread,high_spread_ratio,changing_spread,density,clusters
99,main_F00_cfg02_snr10000_constant_uniform,99000,main,F00,Random,2,f(x) = constant,"{""constant"": 0.097368, ""null_variance_reference"": 1.0}",10000.0,10000,0.01,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.01,False,Even,False
100,main_F00_cfg02_snrinf_constant_uniform,100000,main,F00,Random,2,f(x) = constant,"{""constant"": 0.097368, ""null_variance_reference"": 1.0}",inf,inf,0.0,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.0,False,Even,False
101,main_F00_cfg03_snr0p05_constant_uniform,101000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",0.05,0p05,4.47213595499958,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Very Weak,True,4.47213595499958,False,Even,False
102,main_F00_cfg03_snr0p08_constant_uniform,102000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",0.08,0p08,3.5355339059327378,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Very Weak,True,3.5355339059327378,False,Even,False
103,main_F00_cfg03_snr0p1_constant_uniform,103000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",0.1,0p1,3.1622776601683795,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Very Weak,True,3.1622776601683795,False,Even,False
104,main_F00_cfg03_snr0p13_constant_uniform,104000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",0.13,0p13,2.7735009811261455,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Very Weak,True,2.7735009811261455,False,Even,False
105,main_F00_cfg03_snr0p17_constant_uniform,105000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",0.17,0p17,2.4253562503633295,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Very Weak,True,2.4253562503633295,False,Even,False
106,main_F00_cfg03_snr0p2_constant_uniform,106000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",0.2,0p2,2.23606797749979,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Very Weak,True,2.23606797749979,False,Even,False
107,main_F00_cfg03_snr0p25_constant_uniform,107000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",0.25,0p25,2.0,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Very Weak,True,2.0,False,Even,False
108,main_F00_cfg03_snr0p3_constant_uniform,108000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",0.3,0p3,1.8257418583505538,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Weak,True,1.8257418583505538,False,Even,False
109,main_F00_cfg03_snr0p4_constant_uniform,109000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",0.4,0p4,1.5811388300841898,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Weak,True,1.5811388300841898,False,Even,False
110,main_F00_cfg03_snr0p5_constant_uniform,110000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",0.5,0p5,1.4142135623730951,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Weak,True,1.4142135623730951,False,Even,False
111,main_F00_cfg03_snr0p6_constant_uniform,111000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",0.6,0p6,1.2909944487358056,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Weak,True,1.2909944487358056,False,Even,False
112,main_F00_cfg03_snr0p7_constant_uniform,112000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",0.7,0p7,1.1952286093343936,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Weak,True,1.1952286093343936,False,Even,False
113,main_F00_cfg03_snr0p8_constant_uniform,113000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",0.8,0p8,1.118033988749895,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Weak,True,1.118033988749895,False,Even,False
114,main_F00_cfg03_snr1_constant_uniform,114000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",1.0,1,1.0,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Weak,True,1.0,False,Even,False
115,main_F00_cfg03_snr1p2_constant_uniform,115000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",1.2,1p2,0.9128709291752769,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Medium,True,0.9128709291752769,False,Even,False
116,main_F00_cfg03_snr1p5_constant_uniform,116000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",1.5,1p5,0.816496580927726,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Medium,True,0.816496580927726,False,Even,False
117,main_F00_cfg03_snr1p8_constant_uniform,117000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",1.8,1p8,0.7453559924999299,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Medium,True,0.7453559924999299,False,Even,False
118,main_F00_cfg03_snr2_constant_uniform,118000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",2.0,2,0.7071067811865476,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Medium,True,0.7071067811865476,False,Even,False
119,main_F00_cfg03_snr2p5_constant_uniform,119000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",2.5,2p5,0.6324555320336759,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Medium,True,0.6324555320336759,False,Even,False
120,main_F00_cfg03_snr3_constant_uniform,120000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",3.0,3,0.5773502691896257,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Medium,True,0.5773502691896257,False,Even,False
121,main_F00_cfg03_snr3p5_constant_uniform,121000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",3.5,3p5,0.5345224838248488,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Medium,True,0.5345224838248488,False,Even,False
122,main_F00_cfg03_snr4_constant_uniform,122000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",4.0,4,0.5,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Medium,True,0.5,False,Even,False
123,main_F00_cfg03_snr5_constant_uniform,123000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",5.0,5,0.4472135954999579,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Medium,True,0.4472135954999579,False,Even,False
124,main_F00_cfg03_snr6_constant_uniform,124000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",6.0,6,0.408248290463863,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Medium,True,0.408248290463863,False,Even,False
125,main_F00_cfg03_snr7_constant_uniform,125000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",7.0,7,0.3779644730092272,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Medium,True,0.3779644730092272,False,Even,False
126,main_F00_cfg03_snr8_constant_uniform,126000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",8.0,8,0.3535533905932738,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Medium,True,0.3535533905932738,False,Even,False
127,main_F00_cfg03_snr10_constant_uniform,127000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",10.0,10,0.31622776601683794,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Medium,True,0.31622776601683794,False,Even,False
128,main_F00_cfg03_snr12_constant_uniform,128000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",12.0,12,0.28867513459481287,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.28867513459481287,False,Even,False
129,main_F00_cfg03_snr15_constant_uniform,129000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",15.0,15,0.2581988897471611,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.2581988897471611,False,Even,False
130,main_F00_cfg03_snr18_constant_uniform,130000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",18.0,18,0.23570226039551584,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.23570226039551584,False,Even,False
131,main_F00_cfg03_snr20_constant_uniform,131000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",20.0,20,0.22360679774997896,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.22360679774997896,False,Even,False
132,main_F00_cfg03_snr25_constant_uniform,132000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",25.0,25,0.2,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.2,False,Even,False
133,main_F00_cfg03_snr30_constant_uniform,133000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",30.0,30,0.18257418583505536,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.18257418583505536,False,Even,False
134,main_F00_cfg03_snr35_constant_uniform,134000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",35.0,35,0.1690308509457033,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.1690308509457033,False,Even,False
135,main_F00_cfg03_snr40_constant_uniform,135000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",40.0,40,0.15811388300841897,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.15811388300841897,False,Even,False
136,main_F00_cfg03_snr50_constant_uniform,136000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",50.0,50,0.1414213562373095,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.1414213562373095,False,Even,False
137,main_F00_cfg03_snr60_constant_uniform,137000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",60.0,60,0.12909944487358055,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.12909944487358055,False,Even,False
138,main_F00_cfg03_snr80_constant_uniform,138000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",80.0,80,0.11180339887498948,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.11180339887498948,False,Even,False
139,main_F00_cfg03_snr100_constant_uniform,139000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",100.0,100,0.1,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.1,False,Even,False
140,main_F00_cfg03_snr130_constant_uniform,140000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",130.0,130,0.08770580193070292,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.08770580193070292,False,Even,False
141,main_F00_cfg03_snr170_constant_uniform,141000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",170.0,170,0.07669649888473705,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.07669649888473705,False,Even,False
142,main_F00_cfg03_snr200_constant_uniform,142000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",200.0,200,0.07071067811865475,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.07071067811865475,False,Even,False
143,main_F00_cfg03_snr300_constant_uniform,143000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",300.0,300,0.05773502691896258,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.05773502691896258,False,Even,False
144,main_F00_cfg03_snr500_constant_uniform,144000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",500.0,500,0.044721359549995794,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.044721359549995794,False,Even,False
145,main_F00_cfg03_snr700_constant_uniform,145000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",700.0,700,0.03779644730092272,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.03779644730092272,False,Even,False
146,main_F00_cfg03_snr1000_constant_uniform,146000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",1000.0,1000,0.03162277660168379,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.03162277660168379,False,Even,False
147,main_F00_cfg03_snr2000_constant_uniform,147000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",2000.0,2000,0.022360679774997897,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.022360679774997897,False,Even,False
148,main_F00_cfg03_snr5000_constant_uniform,148000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",5000.0,5000,0.01414213562373095,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.01414213562373095,False,Even,False
149,main_F00_cfg03_snr10000_constant_uniform,149000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",10000.0,10000,0.01,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.01,False,Even,False
150,main_F00_cfg03_snrinf_constant_uniform,150000,main,F00,Random,3,f(x) = constant,"{""constant"": 0.144737, ""null_variance_reference"": 1.0}",inf,inf,0.0,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Strong,False,0.0,False,Even,False
151,main_F00_cfg04_snr0p05_constant_uniform,151000,main,F00,Random,4,f(x) = constant,"{""constant"": 0.192105, ""null_variance_reference"": 1.0}",0.05,0p05,4.47213595499958,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Very Weak,True,4.47213595499958,False,Even,False
152,main_F00_cfg04_snr0p08_constant_uniform,152000,main,F00,Random,4,f(x) = constant,"{""constant"": 0.192105, ""null_variance_reference"": 1.0}",0.08,0p08,3.5355339059327378,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Very Weak,True,3.5355339059327378,False,Even,False
153,main_F00_cfg04_snr0p1_constant_uniform,153000,main,F00,Random,4,f(x) = constant,"{""constant"": 0.192105, ""null_variance_reference"": 1.0}",0.1,0p1,3.1622776601683795,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Very Weak,True,3.1622776601683795,False,Even,False
154,main_F00_cfg04_snr0p13_constant_uniform,154000,main,F00,Random,4,f(x) = constant,"{""constant"": 0.192105, ""null_variance_reference"": 1.0}",0.13,0p13,2.7735009811261455,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Very Weak,True,2.7735009811261455,False,Even,False
155,main_F00_cfg04_snr0p17_constant_uniform,155000,main,F00,Random,4,f(x) = constant,"{""constant"": 0.192105, ""null_variance_reference"": 1.0}",0.17,0p17,2.4253562503633295,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Very Weak,True,2.4253562503633295,False,Even,False
156,main_F00_cfg04_snr0p2_constant_uniform,156000,main,F00,Random,4,f(x) = constant,"{""constant"": 0.192105, ""null_variance_reference"": 1.0}",0.2,0p2,2.23606797749979,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Very Weak,True,2.23606797749979,False,Even,False
157,main_F00_cfg04_snr0p25_constant_uniform,157000,main,F00,Random,4,f(x) = constant,"{""constant"": 0.192105, ""null_variance_reference"": 1.0}",0.25,0p25,2.0,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Very Weak,True,2.0,False,Even,False
158,main_F00_cfg04_snr0p3_constant_uniform,158000,main,F00,Random,4,f(x) = constant,"{""constant"": 0.192105, ""null_variance_reference"": 1.0}",0.3,0p3,1.8257418583505538,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Weak,True,1.8257418583505538,False,Even,False
159,main_F00_cfg04_snr0p4_constant_uniform,159000,main,F00,Random,4,f(x) = constant,"{""constant"": 0.192105, ""null_variance_reference"": 1.0}",0.4,0p4,1.5811388300841898,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Weak,True,1.5811388300841898,False,Even,False
160,main_F00_cfg04_snr0p5_constant_uniform,160000,main,F00,Random,4,f(x) = constant,"{""constant"": 0.192105, ""null_variance_reference"": 1.0}",0.5,0p5,1.4142135623730951,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Weak,True,1.4142135623730951,False,Even,False
161,main_F00_cfg04_snr0p6_constant_uniform,161000,main,F00,Random,4,f(x) = constant,"{""constant"": 0.192105, ""null_variance_reference"": 1.0}",0.6,0p6,1.2909944487358056,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Weak,True,1.2909944487358056,False,Even,False
162,main_F00_cfg04_snr0p7_constant_uniform,162000,main,F00,Random,4,f(x) = constant,"{""constant"": 0.192105, ""null_variance_reference"": 1.0}",0.7,0p7,1.1952286093343936,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Weak,True,1.1952286093343936,False,Even,False
163,main_F00_cfg04_snr0p8_constant_uniform,163000,main,F00,Random,4,f(x) = constant,"{""constant"": 0.192105, ""null_variance_reference"": 1.0}",0.8,0p8,1.118033988749895,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Weak,True,1.118033988749895,False,Even,False
164,main_F00_cfg04_snr1_constant_uniform,164000,main,F00,Random,4,f(x) = constant,"{""constant"": 0.192105, ""null_variance_reference"": 1.0}",1.0,1,1.0,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Weak,True,1.0,False,Even,False
165,main_F00_cfg04_snr1p2_constant_uniform,165000,main,F00,Random,4,f(x) = constant,"{""constant"": 0.192105, ""null_variance_reference"": 1.0}",1.2,1p2,0.9128709291752769,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Medium,True,0.9128709291752769,False,Even,False
166,main_F00_cfg04_snr1p5_constant_uniform,166000,main,F00,Random,4,f(x) = constant,"{""constant"": 0.192105, ""null_variance_reference"": 1.0}",1.5,1p5,0.816496580927726,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Medium,True,0.816496580927726,False,Even,False
167,main_F00_cfg04_snr1p8_constant_uniform,167000,main,F00,Random,4,f(x) = constant,"{""constant"": 0.192105, ""null_variance_reference"": 1.0}",1.8,1p8,0.7453559924999299,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Medium,True,0.7453559924999299,False,Even,False
168,main_F00_cfg04_snr2_constant_uniform,168000,main,F00,Random,4,f(x) = constant,"{""constant"": 0.192105, ""null_variance_reference"": 1.0}",2.0,2,0.7071067811865476,constant,uniform,500,100,,,,,,No,,0,,,,False,False,Medium,True,0.7071067811865476,False,Even,False
